Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
81.95042212,-0.2789876157,0.06662544094,0.07200380126,0.2957322886
81.96044713,-0.2424594748,0.07825080201,0.01877776662,0.2554650455
81.97047313,-0.344845975,0.03466909178,0.06821480552,0.353233566
81.98049913,-0.3919838887,0.02449245147,0.1211636456,0.4110132336
81.99052513,-0.3683032501,-0.004651167691,0.05585613051,0.3725437219
82.00055113,-0.2804067349,0.0174846366,0.1083723132,0.3011282248
82.01057713,-0.2427880883,0.02014818951,0.1025671792,0.264333183
82.02060313,-0.1261367208,0.07870140307,0.1411939041,0.2050368302
82.03062912,-0.09239594758,0.08050921597,0.1603855987,0.201847183
82.04065512,-0.2872123092,0.08192906611,0.2258732446,0.3744622879
82.05068112,-0.2356258339,0.1680030041,0.1753451153,0.3383643782
82.06070712,-0.2709892094,0.1766497935,0.1666877643,0.3639026133
82.07073312,-0.3290830511,0.1839299425,0.168832523,0.4130742053
82.08075812,-0.3316289288,0.1521163385,0.2380717242,0.4356549927
82.09078412,-0.185063206,0.1356697288,0.2033006533,0.3065710703
82.10081012,-0.1934118605,0.05583308883,0.2177456331,0.2965445031
82.11083612,-0.1426083273,0.09668115266,0.204334441,0.2672769052
82.12086212,-0.07083375514,0.04302520148,0.1958688422,0.2126809634
82.13088813,0.002302048802,0.05322830044,0.1869939383,0.1944358104
82.14091413,0.04865526617,0.08881292,0.1636483451,0.1924470071
82.15094013,-0.01590851963,0.01189879149,0.2746214998,0.2753391189
82.16096613,0.07566589415,0.04424946226,0.2343026272,0.2501620746
82.17099213,0.182368809,0.09624217294,0.2106155384,0.2947538691
82.18101813,0.0928467679,0.06998795539,0.1590536396,0.1970200408
82.19104312,0.04358339131,0.04001381233,0.2847219984,0.2908044593
82.20106912,0.08729717553,0.04944887951,0.2860189108,0.3031052719
82.21109512,0.03820395291,0.00634313263,0.229351205,0.2325978345
82.22112112,0.04314426541,0.03431730866,0.2073925531,0.2145944463
82.23114712,0.007697859406,0.005048339814,0.2867766917,0.2869244041
82.24117312,-0.02866012752,0.0372475677,0.2297897279,0.2345465908
82.25119912,-0.07730019093,0.03139757462,0.267327683,0.2800450273
82.26122512,-0.08686097324,-0.06479862459,0.2997762215,0.318762409
82.27125112,-0.1470229751,-0.003807487562,0.2832508206,0.3191571393
82.28127712,-0.1341339576,-0.01453245051,0.2762376885,0.3074253913
82.29130312,-0.2105933189,0.03975770429,0.2453070688,0.3257388203
82.30132912,-0.2869006526,0.05057856157,0.344316802,0.4510257593
82.31135413,-0.2290827996,0.05312919013,0.3399501014,0.4133614778
82.32138013,-0.2675206411,0.07945912912,0.3371212184,0.4376434194
82.33140613,-0.1721490455,0.08560060591,0.4048366535,0.4481690235
82.34143213,-0.007600795627,0.09922651872,0.340606159,0.3548467692
82.35145813,0.08985533237,0.05768344022,0.3376310956,0.3541131412
82.36148413,0.1835628104,-0.06736445591,0.3270359409,0.3810325208
82.37151013,0.2290594107,-0.0869753594,0.3508727002,0.4279539444
82.38153612,0.1447583485,-0.2063326722,0.3769150293,0.4534237426
82.39156212,0.0617875278,-0.1842934931,0.3085026062,0.3646308382
82.40158812,-0.01581262529,-0.1576849343,0.3451798511,0.379820625
82.41161412,-0.02290705204,-0.1218618945,0.3679091477,0.388242444
82.42163912,0.01025952458,-0.006376388669,0.3538559496,0.3540620698
82.43166512,0.00435559094,-0.03669361711,0.3674834704,0.3693365589
82.44169112,0.07256628513,-0.03943325691,0.3596610653,0.3690215839
82.45171712,-0.04752266049,-0.03980375111,0.3980597305,0.4028576559
82.46174312,-0.1398917109,-0.1209264862,0.3125512183,0.3631544711
82.47176912,-0.2806248361,-0.08075143687,0.2709319067,0.3983405468
82.48179513,-0.3116565943,-0.1757629902,0.3246222103,0.4831170054
82.49182113,-0.2132292438,-0.1243522236,0.2799237549,0.3732123986
82.50184713,-0.1949181032,-0.09753528468,0.3502061176,0.4124930588
82.51187313,-0.14292817,-0.09287081458,0.3310167253,0.3723244854
82.52189913,-0.2120451826,0.04340570904,0.342445693,0.4051126605
82.53192513,-0.2439089996,0.007254275009,0.3935339856,0.4630477539
82.54195012,-0.1877312905,0.05520904474,0.2975963795,0.356166648
82.55197612,-0.2400942761,-0.01076764762,0.4275238502,0.4904465783
82.56200212,-0.09501725435,-0.09946961671,0.3858063054,0.4095961286
82.57202812,-0.02539153397,-0.06435759835,0.3480286145,0.354838762
82.58205412,-0.07987355053,-0.1716568561,0.3625297093,0.4089910151
82.59208012,0.008733401299,-0.1112651318,0.2987927381,0.3189565836
82.60210612,-0.04548841417,-0.1069158266,0.3931012917,0.4099131802
82.61213212,0.001617924571,-0.1221381754,0.3089890945,0.3322568466
82.62215812,0.005896332264,-0.03386217602,0.3601779592,0.3618142838
82.63218412,-0.05838444829,-0.1093211518,0.4325045085,0.4499111111
82.64221012,0.02419577837,0.01092354901,0.3112753558,0.3124053565
82.65223612,-0.00190151453,-0.03026628457,0.4034333217,0.4045715126
82.66226113,0.06139401019,-0.05282462329,0.3439940357,0.3534000027
82.67228713,0.0333583653,0.02161364794,0.4039268267,0.4058778285
82.68231313,-0.01997701228,-0.07507028215,0.4508776295,0.457520781
82.69233913,-0.0420104903,-0.02950921632,0.3698223567,0.3733687864
82.70236513,-0.1558294666,-0.06636735946,0.5113729227,0.5386925979
82.71239113,-0.08297842205,0.0001671572775,0.3743387461,0.3834252773
82.72241713,-0.1197351891,0.02725635722,0.4285447741,0.4457914848
82.73244275,-0.1561949176,-0.03625792645,0.485877893,0.5116530234
82.74246875,-0.03936404049,0.03385135867,0.4400333834,0.4430855681
82.75249475,-0.09993242383,-0.0007860850543,0.5340355611,0.5433057038
82.76252075,-0.1263460511,-0.03645351581,0.4310146379,0.4506282299
82.77254575,-0.2205692536,0.04922953583,0.5251559794,0.571719464
82.78257175,-0.1426492578,-0.004143190831,0.5541745412,0.5722546627
82.79259775,-0.1373470026,0.07512407653,0.4805803156,0.5054357187
82.80262375,-0.1802591336,0.01120501935,0.5687095499,0.5966988016
82.81264975,-0.008359764218,0.04665683404,0.4963198507,0.4985781183
82.82267575,0.03074290574,0.1611247051,0.6044676125,0.6263285012
82.83270175,-0.0433120805,0.124648312,0.6181185222,0.6320471861
82.84272775,-0.09026580691,0.240474272,0.6242510819,0.6750297806
82.85275375,-0.1028361511,0.211839726,0.7818920159,0.816582187
82.86277975,0.06512219489,0.2845729492,0.6372120202,0.7009007221
82.87280575,0.08696680784,0.2619951685,0.6861391819,0.7395888526
82.88283175,0.2098577392,0.1817177215,0.5656561339,0.6301019464
82.89285675,0.2682287389,0.2030102842,0.5103847432,0.6112711493
82.90288275,0.04621639252,0.1481482717,0.5498756683,0.5713555075
82.91290875,-0.1475059551,0.1532690439,0.4016089904,0.4544658269
82.92293475,-0.3421597642,0.2155346547,0.5711431611,0.6998092612
82.93296075,-0.2655805349,0.1929866217,0.5219195455,0.6165848431
82.94298675,-0.1020619798,0.319695054,0.4866889018,0.5911748154
82.95301275,0.1628063643,0.3270670042,0.6055511016,0.7072275971
82.96303875,0.5537488639,0.3385109554,0.5399476808,0.8442576439
82.97306475,0.6062708938,0.3265105686,0.5894858766,0.9064585742
82.98309075,0.5779744631,0.1839672185,0.5072137982,0.7906732919
82.99311675,0.3937146646,0.1532441202,0.4874034315,0.6450248852
83.00314275,0.2136233461,-0.001474521607,0.4605442464,0.5076791419
83.01316775,0.2544725794,-0.01492889173,0.2130286843,0.3322053368
83.02319375,0.2791489989,0.03856874608,0.262386201,0.3850431537
83.03321975,0.3505394089,0.01732807741,0.1990602708,0.4034886998
83.04324575,0.2032427841,0.08479420178,0.2344657463,0.3216704403
83.05327175,0.1144972533,0.1591476153,0.3165799499,0.372371386
83.06329775,0.06469827175,0.2144156438,0.2561577469,0.3402597919
83.07332375,0.002930624485,0.2413441184,0.423172937,0.4871662003
83.08334975,0.2697653872,0.266395783,0.2921514523,0.4786361336
83.09337575,0.2537042552,0.242092562,0.3165284944,0.4724033715
83.10340175,0.2571090889,0.1587263965,0.3389361942,0.4540670614
83.11342775,0.2229502398,0.07990673348,0.2826859796,0.3687861962
83.12345275,-0.1084845614,0.08318563275,0.3343467146,0.3612152753
83.13347875,-0.1921985632,0.03085107923,0.2197751834,0.2935867981
83.14350475,-0.2906083721,0.1016222692,0.249477303,0.3962565283
83.15353075,-0.1860578173,0.1282146019,0.3009368938,0.3763236767
83.16355675,0.1254976201,0.1226976809,0.2278636551,0.2876216592
83.17358275,0.2062558544,0.1653784814,0.3113437682,0.4084439516
83.18360875,0.1942351484,0.08548687756,0.2660553288,0.3403244586
83.19363475,0.1497618109,0.01289808065,0.2390283287,0.2823641308
83.20366075,0.0400393939,0.02547485679,0.222924512,0.2279198531
83.21368675,0.03735376775,-0.05671411805,0.1884703785,0.2003319214
83.22371275,0.02792103946,-0.006029868051,0.2147927892,0.2166838389
83.23373775,0.07132024348,0.06180397309,0.1914986515,0.2134901444
83.24376375,0.009332740903,0.03823516242,0.2282408005,0.2316093494
83.25378975,-0.003109549284,0.2016334111,0.1568153071,0.2554539926
83.26381575,-0.09083123267,0.2736088351,0.1307004726,0.3165354972
83.27384175,-0.2069779855,0.2401281168,0.1138259929,0.3368349086
83.28386775,-0.209809792,0.2624893313,0.0874971503,0.3472413414
83.29389375,-0.1425586259,0.2602327446,0.07792935133,0.3067849849
83.30391975,-0.1547939247,0.2131572499,0.1057872317,0.2838804514
83.31394575,-0.198480227,0.2349937499,0.07284287671,0.3161052794
83.32397175,-0.2682111973,0.2745125954,0.09121071696,0.3944791582
83.33399775,-0.3737657189,0.1799955703,0.126491665,0.4337042302
83.34402375,-0.2582522196,0.3036692977,0.1522375586,0.4267148058
83.35404975,-0.07612080753,0.2950510865,0.2154722174,0.3731994071
83.36407475,0.001834856272,0.2788226511,0.1289398394,0.3071985021
83.37410075,0.01827021003,0.3411509733,0.2209001877,0.4068349543
83.38412675,-0.04880027711,0.3354256721,0.1630543045,0.3761363513
83.39415275,-0.2092771107,0.2716076256,0.1512265384,0.3747493526
83.40417875,-0.2967187124,0.2851655645,0.1526567674,0.4389367632
83.41420475,-0.3613982731,0.2291340358,0.1247357279,0.4457242645
83.42423075,-0.3829920405,0.2569094796,0.1815174544,0.4956147395
83.43425675,-0.3610421777,0.3339963933,0.2186870166,0.5382648568
83.44428275,-0.231335147,0.3598062225,0.2812469981,0.5119339234
83.45430875,-0.2173404211,0.4007886992,0.2905633668,0.5406436073
83.46433475,-0.2234174323,0.3900600817,0.4039548934,0.6043523577
83.47435975,-0.2011933351,0.4317985303,0.3501733732,0.5912276382
83.48438575,-0.1843866831,0.4033794542,0.3632342988,0.5732822942
83.49441175,-0.3154853511,0.3832875442,0.2896763442,0.574763197
83.50443775,-0.4081426692,0.3044345886,0.3643166184,0.6260890157
83.51446375,-0.3613117343,0.3515177577,0.2882449093,0.5806858282
83.52448975,-0.5773540735,0.3002321216,0.3114525265,0.7214428108
83.53451575,-0.6663364166,0.3116601757,0.314016494,0.7998391361
83.54454175,-0.5652281177,0.4086083634,0.3309021199,0.7719713936
83.55456775,-0.4921373373,0.4390583236,0.3806782973,0.7615033397
83.56459375,-0.1823974603,0.536731091,0.361364944,0.6722601582
83.57461975,-0.101996491,0.5134855948,0.4671305501,0.7016278865
83.58464575,0.0466660434,0.5049199355,0.391422556,0.6405727736
83.59467075,-0.1058427894,0.5001416274,0.3635413142,0.6273010686
83.60469675,-0.376319198,0.4296921805,0.4638806677,0.7358238802
83.61472275,-0.3191305053,0.5585628766,0.4079309634,0.7617377747
83.62474875,-0.3478812647,0.5391617785,0.3804221892,0.745947612
83.63477475,-0.1758947718,0.6234612693,0.3808040124,0.7514350411
83.64480075,-0.04284547269,0.6792131549,0.4264023542,0.8031097136
83.65482675,0.0774919796,0.7157084052,0.4200803447,0.8334932658
83.66485275,-0.09899277627,0.606461038,0.4058166468,0.7363977941
83.67487875,-0.1004914176,0.6275806327,0.3891111517,0.7452271224
83.68490475,-0.005283544064,0.7718231106,0.3680167365,0.8550878015
83.69493075,-0.1156187493,0.7071720551,0.3717729878,0.8072639997
83.70495575,-0.06459536076,0.8107597196,0.3382625584,0.880866302
83.71498175,-0.0400826633,0.6860194601,0.3778406435,0.7842148121
83.72500775,0.002683287263,0.6741749015,0.3864904296,0.7771060739
83.73503413,0.1041289705,0.6351891759,0.3056380552,0.7125466669
83.74506013,0.1316664326,0.7117250627,0.2327987051,0.7603182566
83.75508613,0.03407055616,0.7302770354,0.2438417383,0.770664742
83.76511213,0.07849302292,0.7935710983,0.2643081625,0.8401041885
83.77513813,0.03851093173,0.7867466667,0.3329311037,0.8551587743
83.78516412,0.1504605532,0.7437807414,0.3247637129,0.8254208857
83.79519012,0.3561521512,0.7375565265,0.2964573236,0.8710458825
83.80521612,0.2268661201,0.7476342027,0.2418443294,0.8178715163
83.81524212,0.1555295044,0.7834739801,0.1534513857,0.8133684479
83.82526712,-0.002635340095,0.6721557118,0.1739803934,0.6943121943
83.83529312,-0.0362597537,0.6107400304,0.2568728614,0.6635524255
83.84531912,0.2441668618,0.6982139745,0.1483128891,0.7543983853
83.85534512,0.267907142,0.7396445672,0.1994801009,0.8115667768
83.86537112,0.2259668183,0.706768451,0.2069961119,0.7703441028
83.87539712,0.296014123,0.8118625776,0.08677383145,0.8684900136
83.88542312,0.3014093488,0.715977231,0.1303297408,0.7876908227
83.89544913,0.3496219808,0.6248106605,0.08953662258,0.7215543623
83.90547513,0.3369294298,0.5572796686,0.1079185327,0.6600973257
83.91550113,0.1453723061,0.4744549187,0.08629496276,0.5036739003
83.92552713,0.1677221185,0.5094872322,-0.01932970723,0.5367323228
83.93555213,0.1144802964,0.5100924921,0.08646628618,0.5298834847
83.94557812,0.1437187135,0.4524949694,0.0284127903,0.4756196512
83.95560412,0.261573438,0.534725898,-0.02373386661,0.5957480557
83.96563012,0.1207765782,0.4539122248,0.04933177074,0.4722890146
83.97565612,0.2468980962,0.5363485003,-0.00333877841,0.5904570528
83.98568212,-0.1065754455,0.4469118651,0.04603277167,0.4617440382
83.99570812,-0.01261712193,0.5459154953,-0.04229236264,0.5476965982
84.00573412,-0.01191253245,0.5155192564,-0.04137138963,0.5173138351
84.01576012,-0.08949923694,0.4213691806,0.05390897116,0.4341293321
84.02578612,0.1011556613,0.4657616804,-0.02933784722,0.477521853
84.03581212,0.1912214935,0.5477827305,-0.135370059,0.5957823699
84.04583812,0.009008805156,0.3176920903,-0.06800838967,0.3250147133
84.05586313,0.004595326781,0.3563020958,-0.005956001272,0.3563815012
84.06588913,0.04286827683,0.3338900471,-0.1085681766,0.3537051055
84.07591513,-0.2155558509,0.1951506031,-0.03192287385,0.2925186364
84.08594113,-0.124754439,0.3299451865,0.007422455549,0.3528209021
84.09596713,-0.09066341758,0.4065251466,0.03021372358,0.4176067758
84.10599313,0.04895815194,0.4886476459,-0.0112594076,0.4912231639
84.11601913,-0.01935194492,0.521578397,0.1330270614,0.5386229861
84.12604513,0.1348075569,0.4904663127,0.1530064217,0.5311696964
84.13607113,0.09722867131,0.4544403746,0.1015275351,0.4756861454
84.14609712,-0.08314506769,0.3324515224,0.1180026591,0.362438608
84.15612312,-0.09988213778,0.2630849067,0.09976810793,0.2985695647
84.16614812,-0.3453581911,0.2568783432,0.02586690347,0.4311935297
84.17617412,-0.3707912403,0.3787683043,-0.05817512711,0.5332315798
84.18620012,-0.4595619142,0.2762997603,0.03349869847,0.5372716941
84.19622612,-0.3519292921,0.4778746627,-0.03582589944,0.5945602703
84.20625212,-0.4559383947,0.5363240882,0.01938351989,0.704201014
84.21627812,-0.4271817881,0.426249413,0.08937292795,0.6100494754
84.22630412,-0.1069707173,0.5581251029,0.02352626304,0.568770472
84.23633012,-0.3296736199,0.3410649461,0.1156830595,0.4882546092
84.24635613,0.09518214583,0.3186519473,-0.03742862125,0.3346634221
84.25638213,-0.0454837364,0.1558102804,0.08429461202,0.1828966795
84.26640813,-0.248851651,0.07501721866,0.09459683955,0.27659228
84.27643413,-0.4597133571,0.1721513844,-0.05366281251,0.4938138994
84.28645913,-0.672522186,0.2528142725,-0.01576761086,0.7186443937
84.29648512,-0.681308797,0.3069284626,0.01894497871,0.7474929232
84.30651112,-0.5769453532,0.3779261956,-0.003910622397,0.6897169295
84.31653712,-0.4010236841,0.4405184465,0.04492181897,0.5974064502
84.32656312,-0.2096928477,0.428129841,0.06540695886,0.4811905251
84.33658912,-0.2720890707,0.4101891216,0.09525815964,0.5013598456
84.34661512,-0.6142587751,0.2996205394,0.1114637178,0.6924669457
84.35664112,-0.6466003096,0.1416131312,0.09601186574,0.6688531361
84.36666712,-0.4075713962,0.2289042402,0.09192583144,0.47640524
84.37669312,-0.4179373401,0.06588763196,0.1625409007,0.4532464503
84.38671912,-0.2361076444,0.1154442099,0.1968307275,0.3283542609
84.39674512,-0.03512773275,0.2880751755,0.1761602354,0.3394903429
84.40677013,-0.05732785642,0.4429595859,0.1691751516,0.4776190006
84.41679613,-0.1905929178,0.4916082009,0.08265916407,0.5337010595
84.42682213,-0.1722209662,0.530969135,0.1385994762,0.5751505006
84.43684813,-0.04965338588,0.4594911629,0.09242459893,0.4713171904
84.44687413,0.05286233783,0.2800290048,-0.01944666982,0.2856376083
84.45690013,0.1526982826,0.170469652,-0.01407424808,0.2292918495
84.46692613,-0.09593351305,0.07062533844,-0.05970825791,0.1332525925
84.47695213,-0.3797515136,-0.008208832964,-0.1240229523,0.3995751365
84.48697813,-0.2782912123,0.1995515831,-0.0904388845,0.3541836035
84.49700412,-0.1516925615,0.3181630469,-0.08708024383,0.3630720679
84.50703012,-0.2373548555,0.4134543895,0.1230499756,0.4923648608
84.51705512,-0.126497494,0.5670348343,0.1581917417,0.6021251916
84.52708112,0.05113682449,0.7734648626,0.05455920438,0.777071152
84.53710712,-0.005185895562,0.6658115559,0.04011774659,0.6670392455
84.54713312,-0.02886361063,0.5056972862,0.105163343,0.517322126
84.55715912,0.004950837493,0.3748145632,-0.007063436508,0.3749138031
84.56718512,0.2219638145,0.2985101897,-0.006852941313,0.3720527262
84.57721112,0.1833037788,0.03737094395,0.04188477516,0.1917060175
84.58723712,0.2043654495,0.1090946819,0.03859980484,0.2348549159
84.59726313,0.03651586175,0.2547833223,-0.04865819891,0.2619457383
84.60728913,-0.0095034796,0.3900000747,0.03609720568,0.3917823153
84.61731513,0.09148612082,0.5632136057,0.09078503966,0.5777726191
84.62734113,0.2053781873,0.6993829791,0.05994330685,0.7313753833
84.63736613,0.1844176733,0.672652652,0.07431459348,0.7014229304
84.64739212,0.2279829383,0.5896677615,0.1665216851,0.6537688894
84.65741812,0.4727655119,0.6725818276,0.02204167326,0.8224107121
84.66744412,0.199328658,0.3783963848,-0.08045300961,0.4351878039
84.67747012,0.3252519554,0.2961117349,0.02916357279,0.440819133
84.68749612,0.4487755555,0.2951665325,0.01718730569,0.5374180725
84.69752212,0.4242546719,0.3050665995,-0.1016947838,0.5323527833
84.70754812,0.4299726641,0.4141336167,-0.1130582535,0.6075897572
84.71757412,0.2927390975,0.4478257484,-0.03763035019,0.5363395598
84.72760012,0.08695569813,0.49338707,-0.06972804666,0.5058202198
84.7376265,0.04224028587,0.5811083514,-0.06905209939,0.5867191409
84.7476515,0.2633919221,0.5200188715,-0.02801049273,0.5835919114
84.7576775,0.3215454054,0.377398192,0.06759965102,0.5003904035
84.7677035,0.4086063534,0.3757642242,0.0180433472,0.5554128794
84.7777295,0.3745708805,0.2520310014,0.05196419637,0.4544482896
84.7877555,0.5400687182,0.3912623058,-0.05421655297,0.6691037639
84.7977815,0.2780573237,0.2711823868,-0.03915880322,0.3903705599
84.8078075,0.2938582546,0.2388229087,-0.000761307478,0.3786682388
84.8178335,0.385546689,0.249544546,-0.002957512541,0.4592684147
84.8278595,0.4076251906,0.3090917497,-0.07156173348,0.5165434033
84.8378855,0.3063590169,0.2305064138,-0.07511100252,0.3906798136
84.8479115,0.04580708742,0.09269397285,-0.005662434502,0.1035496259
84.8579365,0.263507697,0.2391352231,-0.1096259379,0.3723436686
84.8679625,0.2587591732,0.1718359636,-0.1344649192,0.3384741092
84.8779885,0.3584910375,0.1529593242,0.04456512968,0.3922989034
84.8880145,0.2721574831,0.08511433683,0.1926599085,0.3441394867
84.8980405,0.4877478325,0.2323597619,0.03655095418,0.5415025202
84.9080665,0.3651825911,0.2338108947,0.06501401226,0.4384662827
84.9180925,0.3171547312,0.2521971719,0.08582309246,0.4141933609
84.9281185,0.2637439245,0.2165420569,0.04298170368,0.3439458489
84.9381445,0.1046388477,0.04659657117,0.02040795207,0.1163486717
84.9481705,0.3453412342,0.1639957245,-0.02723749995,0.3832715057
84.9581965,0.2059845436,0.1316630705,0.05095381577,0.2497220208
84.9682225,0.09042309701,0.1543015891,-0.00125831624,0.1788488195
84.9782475,-0.02351691663,0.2589663108,-0.01769835234,0.2606335112
84.9882735,0.1038331014,0.3704260452,-0.04127081752,0.3869109048
84.9982995,0.2112645793,0.4127823983,-0.0694824636,0.4688814813
85.0083255,0.02335494876,0.2719047007,0.07691778302,0.2835382959
85.0183515,-0.03057216704,0.2473364912,-0.03628080368,0.2518457742
85.0283775,-0.08959863961,0.2500248217,-0.1143528271,0.2891658637
85.0384035,-0.1564141881,0.2574717259,-0.1683121026,0.3450884695
85.0484295,-0.3447886723,0.2028988582,-0.1638541853,0.4323139707
85.0584555,-0.1727372754,0.2944207202,-0.1854058528,0.3884547039
85.0684815,-0.06805866659,0.3354484397,-0.08323920786,0.3522590006
85.0785075,-0.01009346366,0.3513233378,-0.005354881237,0.3515090901
85.0885325,0.1080723327,0.4407016836,-0.002584469318,0.453766771
85.0985585,-0.05966206491,0.315177751,0.09282630265,0.3339360705
85.1085845,0.007158161402,0.3467010408,0.04291037679,0.3494197352
85.1186105,0.1477725881,0.3095196197,0.04807463308,0.3463384228
85.1286365,0.1539823312,0.1213663064,0.007636461358,0.1962107392
85.1386625,0.09895359993,0.08147795342,0.07865557551,0.1503900641
85.1486885,0.005146134496,0.08926973373,0.1002809179,0.1343571009
85.1587145,0.04022825897,0.0944335926,0.06637583335,0.1222365227
85.1687405,-0.006880418658,0.1823517424,0.06054439605,0.1922631582
85.1787665,0.04782963932,0.236382427,0.0697607865,0.2510595418
85.1887925,0.1244024366,0.2198016238,0.1473451475,0.2924026548
85.1988175,0.2391663229,0.3263538997,0.1666807294,0.4375955478
85.2088435,-0.03851268589,0.1575334914,0.2397726792,0.2894666917
85.2188695,-0.1301075649,0.1243846026,0.1200988859,0.2163868069
85.2288955,-0.291900022,0.1990740117,0.112672922,0.3708520896
85.2389215,-0.4152213085,0.1983780469,0.1342433006,0.4793577456
85.2489475,-0.4785238498,0.06570775699,0.126174143,0.4992218931
85.2589735,-0.2478412521,0.1860406777,0.1522346167,0.3452706163
85.2689995,-0.2987015033,0.1569049523,0.1209724782,0.3584356185
85.2790255,-0.5027020866,0.108283198,0.3384631544,0.6156232173
85.2890515,-0.2993856275,0.257205166,0.2521161332,0.4683468757
85.2990775,-0.193200776,0.2730549942,0.1886527934,0.3840253196
85.3091035,-0.1932861453,0.1420347154,0.3810571969,0.4502643464
85.3191285,0.01634062886,0.1249792279,0.5188368934,0.5339274722
85.3291545,0.07091912448,0.1764902011,0.3771419013,0.4223912014
85.3391805,-0.1651809186,0.08399715319,0.3832440555,0.425695036
85.3492065,-0.3291263205,0.1192267737,0.5864856702,0.6830114199
85.3592325,-0.5031061292,0.1586405155,0.5044743776,0.7299157404
85.3692585,-0.4220181119,0.2892950144,0.3074009542,0.5968971761
85.3792845,-0.4719182503,0.2091022424,0.5517502856,0.7555520898
85.3893105,-0.4113440198,0.1360169438,0.7012746996,0.8243122684
85.3993365,-0.3113969779,0.2865801156,0.4548046196,0.6212434969
85.4093625,-0.5111337715,0.1898100853,0.5169494122,0.7513469875
85.4193885,-0.557751283,0.05749581769,0.6421687049,0.8525097702
85.4294135,-0.3521456391,0.126621857,0.5896109704,0.6983414224
85.4394395,-0.4977079797,-0.00485640496,0.5352541574,0.7309130117
85.4494655,-0.4620113128,-0.01832341969,0.6756019145,0.8186746288
85.4594915,-0.3299221265,0.08827961739,0.7460895145,0.8205433956
85.4695175,-0.5022986287,0.1480953544,0.5889081717,0.7880666095
85.4795435,-0.650602144,0.1727351192,0.6850252873,0.9604062762
85.4895695,-0.4086835366,0.2493309034,0.7296483135,0.8726825276
85.4995955,-0.2585246998,0.2455504592,0.7021856958,0.7875244757
85.5096215,-0.2915901196,0.1284567863,0.6633291936,0.7358882815
85.5196475,-0.08334211886,0.141407565,0.589749586,0.6121654861
85.5296735,-0.2972133869,0.003630645834,0.674563449,0.7371464072
85.5396985,-0.5640820634,-0.01500596534,0.4763229579,0.7384424917
85.5497245,-0.7688433695,-0.04311700277,0.5107507789,0.9240376404
85.5597505,-0.6499782461,-0.03533099659,0.4886120145,0.8139175022
85.5697765,-0.4345714992,0.08666465297,0.4650278914,0.6423504416
85.5798025,-0.5673465639,0.06370402582,0.5808208877,0.8144281614
85.5898285,-0.3818828237,0.1812904728,0.5687253739,0.7086249202
85.5998545,-0.1730693972,0.2646592696,0.5323837227,0.6192172263
85.6098805,-0.3267897731,0.1198136514,0.6204802126,0.7114369691
85.6199065,-0.3550739247,0.09606997244,0.6024859911,0.7059010562
85.6299325,-0.1257344323,0.04194993507,0.5509229046,0.5666436194
85.6399585,-0.2400539303,-0.2169652126,0.5888479819,0.6718941425
85.6499845,-0.3956869304,-0.1835546974,0.5982326899,0.7403666829
85.6600095,-0.2815779322,-0.08710264597,0.419354157,0.5125728357
85.6700355,-0.3292777634,-0.1476589694,0.3831849986,0.5263627645
85.6800615,-0.4278805304,-0.08252186414,0.4570534587,0.6314977992
85.6900875,-0.3206577981,-0.02739468042,0.4392182815,0.544503986
85.7001135,-0.1588056993,-0.09511497594,0.436067217,0.4737306477
85.7101395,0.04857866764,0.0748342739,0.2665049797,0.2810426297
85.7201655,-0.04803663075,-0.1581815456,0.4768369281,0.5046804685
85.7301915,-0.1212928873,-0.13374647,0.3419176894,0.3866623709
85.7402175,-0.1220951253,0.0145138856,0.1715239598,0.2110410891
85.7502435,-0.3167232066,-0.1977591191,0.310386579,0.4855533825
85.7602695,-0.4263444668,-0.268794055,0.2365122535,0.5567386231
85.7702945,-0.3680143976,-0.03072616808,0.04094099801,0.3715573436
85.7803205,-0.2855885375,-0.2046690297,0.009389449758,0.3514802785
85.7903465,-0.1593342876,-0.2053126254,0.1558259583,0.3030221421
85.8003725,-0.04413536847,-0.2187632679,0.1792393792,0.2862377564
85.8103985,0.2234636253,-0.3080706796,0.123642865,0.4001638334
85.8204245,0.4636613971,-0.2801351683,0.08285212219,0.5480164941
85.8304505,0.4420986199,-0.3673460609,0.2531347181,0.6280696647
85.8404765,0.08404846251,-0.5734206516,0.2010342908,0.6134249536
85.8505025,-0.08049861789,-0.2947376392,0.06786278486,0.312978691
85.8605285,0.04162223518,-0.2315848597,0.06293007374,0.2435654981
85.8705545,-0.2535984206,-0.4450823079,0.2268754756,0.5602525334
85.8805795,-0.1843650484,-0.1524894639,0.08600493173,0.2542446773
85.8906055,0.2903896862,0.007270354852,-0.02198437055,0.2913114149
85.9006315,0.2371887946,-0.2928600617,0.1742973125,0.4152169231
85.9106575,0.1606282765,-0.1698464485,0.2137578321,0.3167675331
85.9206835,-0.01019111216,-0.2512825943,0.1979071816,0.3200219578
85.9307095,0.09274385691,-0.272265218,0.09343382835,0.3024229691
85.9407355,0.2043262732,-0.1689948381,0.1597628886,0.309568509
85.9507615,0.08345555484,-0.2853039973,0.2172217226,0.3681690879
85.9607875,0.1888539559,-0.1612204532,0.01829417904,0.2489829877
85.9708135,0.3377632427,0.01191900093,0.07802407622,0.3468628363
